id,xgboost,adaboost,random_forests,knn,svm,price
2741100741,417260,402000,411575,411715,453417,411715
2428100100,815426,845000,842511,847093,692982,847093
1861100267,591070,585000,586370,580000,524363,580000
7202430150,804351,909000,804799,740000,731748,740000
809002030,760173,670000,754553,825000,569780,825000
251300110,312895,336000,285123,225000,445191,225000
3222079083,475725,400000,474026,499000,386854,499000
2124069115,1831627,1349000,1640590,1830000,1219684,1830000
9558200210,246731,230000,268060,290000,231021,290000
6793300220,734374,762500,749355,739000,694598,739000
7784400060,572389,585000,567790,545000,713074,545000
3754501060,857755,660000,851886,910000,898026,910000
2490200320,517903,535000,538508,545000,471599,545000
2491200955,502116,513000,513349,530000,548817,530000
2021069059,243010,251000,257918,254600,229434,254600
8731990370,365143,340000,372381,374950,603496,374950
3650100105,384210,390000,390199,392500,421348,392500
3664500041,405338,360000,380164,378000,386152,378000
7749500370,256944,275000,249069,225000,317428,225000
6163900821,327109,329000,313943,304000,451489,304000
7576200040,722095,667000,686398,689888,646187,689888
9510970300,773225,812000,785175,775000,748448,775000
7436900060,433450,425000,449549,440000,409129,440000
3959401645,384181,385000,368427,355000,428459,355000
1853080130,893202,859950,907340,924000,659697,924000
2787720300,390544,350000,385690,410000,404343,410000
7299600950,288039,282000,278019,279950,274927,279950
6649250410,331485,368500,332523,317000,493620,317000
3383900057,534244,580000,528542,500000,486618,500000
9103000393,1260912,1450000,1369575,1225000,891062,1225000
3760500730,1047945,920000,1045907,1085500,983830,1085500
1552100135,1139258,968000,1082335,1150000,735301,1150000
9558020840,363185,350000,361697,364950,419598,364950
1321740260,350210,350000,348722,349900,446954,349900
1338801019,1249753,1333000,1279879,1198000,800544,1198000
7503800210,296164,259950,284348,295000,226817,295000
3845100160,344581,359000,344958,339990,368191,339990
1788800630,140433,170000,138632,96500,60707,96500
8651430220,181868,185000,183203,183000,104920,183000
3250500103,892548,825000,840448,925000,483041,925000
3654800040,289244,288000,289933,295000,289406,295000
1207000025,228075,230000,239547,245000,272449,245000
7199360100,381539,388000,380329,379500,321922,379500
3600072,626913,550000,628152,680000,543711,680000
2564900470,734413,799950,762748,718500,690583,718500
5145100180,344973,350000,343768,325000,377762,325000
3423049209,196863,195000,202384,200450,121622,200450
764000180,261295,267000,277702,295000,289421,295000
7430200100,1228727,1150000,1222979,1222500,1109475,1222500
8923100125,1289751,1540000,1305440,1234580,1073948,1234580
2767800065,464223,535000,469739,429000,398392,429000
5631500213,338544,355000,358419,342400,476424,342400
9828702519,500900,490000,486300,490000,415936,490000
1954420380,484574,480000,484590,485000,463909,485000
2193310300,506375,460000,487163,510000,532240,510000
257000138,244763,190000,238683,280000,206136,280000
1959703070,951546,842500,928434,979700,706954,979700
7715800390,434170,454000,453947,447000,381797,447000
3342100685,280881,235000,271041,283000,233228,283000
8732130580,271876,260000,268695,280000,306653,280000
414100630,352855,360000,345210,335000,452918,335000
5680001095,528051,657000,553542,470000,539763,470000
7504010750,600002,606000,639876,649990,641489,649990
9542200610,741502,635000,734621,800500,593674,800500
818500100,185461,197500,176635,174500,250540,174500
824069113,539835,545000,544350,545000,517644,545000
8078400010,559433,546200,538309,530000,495629,530000
1920079039,253094,275000,280373,269500,77207,269500
16000015,207660,199950,213125,219950,73345,219950
7140200380,255086,256500,266855,275000,319503,275000
2426059097,898730,853505,878097,910000,907902,910000
3756900027,559184,600000,618222,575000,612309,575000
3298700156,310807,319500,317648,310000,345535,310000
5690500095,782395,825000,818927,735000,905669,735000
98030160,817664,815000,807404,797000,857375,797000
6730700385,212874,258000,239033,205000,30728,205000
7905380380,425536,440250,390408,348500,437011,348500
8731730710,212926,212000,213534,215000,216627,215000
7942601435,827289,1220000,1004667,835000,968791,835000
2473381070,250347,251000,286489,300000,238359,300000
4319200505,493854,440000,521644,560000,409203,560000
1562200380,529884,550000,550203,560000,529777,560000
9429000170,598096,588000,592088,617950,610553,617950
8018600655,344957,422000,339638,280000,413477,280000
5419800510,260428,249900,260880,268500,231246,268500
6600220550,472402,475580,475340,495000,433115,495000
8651411420,208266,209950,206782,218000,166824,218000
2061100435,468514,546800,518733,499950,506402,499950
1247600105,5122503,3120000,4789031,5110800,2099053,5110800
3126049500,351116,375000,365680,359000,440468,359000
5495200040,635301,757500,682957,610000,726354,610000
3210400340,277881,275000,274878,279900,316591,279900
6675500035,421852,400000,416410,435000,423669,435000
7856400300,1504592,1052000,1318678,1505000,1147747,1505000
9578060370,543239,515000,521107,530000,652309,530000
5101405274,354691,340500,379642,389000,371680,389000
104530490,248120,262000,247249,248000,290088,248000
5229300027,287934,291970,288283,275000,388038,275000
4249400270,382094,426000,384542,360000,559185,360000
624101110,732586,775000,752467,725000,831089,725000
1124000010,468163,417500,455909,500000,444283,500000
930000234,518799,487000,494201,525000,579636,525000
2591780180,399616,425000,377958,365000,506172,365000
2008000550,282803,275000,287274,300000,298756,300000
6450302175,318455,324950,334235,342450,392200,342450
7625703637,310693,340000,321154,286000,256309,286000
7883604065,246948,245000,222460,210000,374416,210000
6073230230,410933,391000,420307,425000,423162,425000
42000006,231172,252000,238916,235000,189301,235000
7334600730,288472,308550,276063,259000,259257,259000
1471610060,367595,353000,359734,370000,295637,370000
2505500009,654473,680000,641095,565000,603515,565000
5151600300,378933,370000,377208,390000,501427,390000
3448900210,577995,569995,598027,610685,557455,610685
1186000065,1036641,1208000,1067955,1000000,930933,1000000
7202260300,620135,655000,618216,610000,618020,610000
6151800225,461255,390000,442837,475000,401495,475000
3179101070,965076,1289000,1047050,880000,875209,880000
7518505851,512993,458000,519114,552000,479836,552000
2402100575,1108367,1070000,1075179,1125000,684490,1125000
6152900273,324467,325000,309165,301000,419004,301000
3761700251,658832,795000,795115,600000,770631,600000
7199360090,459205,415000,460916,478000,418087,478000
5249800345,526747,455000,534745,590300,502912,590300
5036300575,926141,810000,896057,951250,721741,951250
1149900050,748661,711600,718400,717000,782466,717000
3798000130,433961,440000,450707,468000,595917,468000
2877104316,676692,640000,655048,660000,609841,660000
9541600355,891055,945800,879396,880000,728045,880000
1931300977,506318,540000,504673,500000,430392,500000
5153200358,279049,324500,280042,240000,333486,240000
3629920990,937309,950000,896649,905000,902067,905000
2303900100,3780902,2880500,3377034,3799999,1594595,3800000
8029500360,331431,350000,332979,330000,495511,330000
9542300530,817629,900000,844578,800000,702057,800000
425400070,302213,308000,266598,238000,466606,238000
7635801371,533723,495000,525855,540000,564967,540000
8016200530,286049,284999,278761,280000,361965,280000
3145600045,325726,602500,448573,302000,589655,302000
9358000550,425676,443000,426106,420000,447500,420000
7015200685,716293,635000,703737,749950,578662,749950
8945100050,217956,204250,214076,222000,160256,222000
123059071,483936,538250,471644,440000,534713,440000
3629920300,409431,449500,434443,425000,286970,425000
1541700170,312817,320000,307792,307550,396070,307550
8857600490,206413,183000,204039,201500,246684,201500
4104500191,1193070,1115000,1191972,1170000,999335,1170000
4154300275,311555,375000,311829,245000,322313,245000
2867300170,498851,480000,496827,498000,697676,498000
1125069153,1518457,1350000,1500162,1525000,1243831,1525000
1723059050,237088,221000,264298,290300,260651,290300
865100055,915457,900000,915550,900000,724716,900000
3421069118,300921,334950,306418,297000,169862,297000
8077210230,611221,612000,631393,645000,613989,645000
7806210190,237546,235000,240045,239000,188241,239000
5104500020,251830,275000,258878,250000,392368,250000
7732410370,875066,809000,880761,898000,745838,898000
8847400115,586871,565000,571048,590000,396541,590000
6083000050,240243,255000,244647,235000,236875,235000
6204410330,411500,442500,432397,432000,518934,432000
1438000170,587410,544800,587491,612995,554762,612995
7436050170,328562,345000,336064,338500,424714,338500
425079046,449662,540000,468107,435000,506763,435000
1776230180,456097,450000,441619,427500,478474,427500
923049468,194521,198000,207393,218000,220860,218000
2919702075,550612,555000,550220,532500,547132,532500
3110800260,287459,285000,281479,274700,412442,274700
8617000020,516974,542500,504068,485000,496695,485000
2473370110,343300,350000,362747,370000,428186,370000
3353400092,289651,315000,285776,270500,300076,270500
8642600170,356742,324950,352414,375000,435737,375000
6362900007,405769,425000,416354,395000,282791,395000
9284800085,445687,451000,434152,426000,638323,426000
8641500345,377649,399950,402199,396900,368571,396900
6646200090,703895,804000,698799,650000,785082,650000
3530400080,261290,265000,254911,255000,304332,255000
9543000896,226368,225000,234200,237000,283862,237000
5706200060,355717,309500,364388,399950,265097,399950
3374300030,490393,438000,482030,500000,480017,500000
6192410760,729350,732000,703797,690000,697183,690000
4221270290,561823,560200,549126,544900,478991,544900
3629960680,422392,430000,406764,395000,411916,395000
644000185,832830,745000,852198,875000,511275,875000
7787050180,553019,550000,566388,585000,649580,585000
6870300090,533784,536000,531685,539000,514615,539000
148000680,518866,532000,531876,530000,455574,530000
2768100512,646267,620000,639317,659000,555291,659000
7852180560,405886,389000,406238,403000,357421,403000
537000325,402861,307000,386184,475000,481117,475000
5253300387,259610,278750,244311,215000,285554,215000
3123049320,468178,385000,474190,535000,469224,535000
4221900030,607359,550000,615234,682000,410596,682000
425059103,567083,561000,599767,625000,514501,625000
3663000070,549245,462500,518347,600000,558469,600000
9222400605,862668,842500,839059,850000,704379,850000
3303910010,554770,648000,588555,540000,748674,540000
2212200050,241958,250000,248153,255000,245734,255000
798000062,279254,275000,282920,286000,343239,286000
5467910020,446294,449888,423026,425000,621712,425000
6071000030,663538,926500,762942,610000,717607,610000
1099600090,232567,235000,212458,205000,237638,205000
9407600250,237986,225500,219088,211000,178831,211000
3753000030,366419,363000,376501,399950,490338,399950
8078490330,306818,328000,320204,319950,302178,319950
3760500516,841766,942000,1000573,835000,993827,835000
5035300255,555012,715000,577275,450000,621157,450000
5561300730,532054,540000,556137,530000,720539,530000
2570600140,244411,380000,295224,196000,450411,196000
6382500079,580817,566950,590496,599950,552241,599950
8929000030,421701,399500,416056,419990,404090,419990
2771102158,420936,465000,426466,395000,448471,395000
8651402750,185554,199990,178465,132824,161873,132825
6450301530,383913,415000,389231,381800,381055,381800
4045800040,703291,643403,691150,715000,632024,715000
6699930260,397895,390000,390202,400000,491612,400000
9294300600,1238256,1058800,1138043,1240000,1061094,1240000
7853240560,617900,650000,617448,585000,654018,585000
114700150,222463,236000,236726,236000,206167,236000
7338400945,340949,350000,382882,420000,388837,420000
7228500375,483485,519000,477472,430000,487662,430000
7751800115,439415,430000,439191,425000,412338,425000
8165501700,365699,369900,333282,325000,436696,325000
7899800045,196768,219000,180766,107000,164355,107000
1137300890,628252,619000,665657,700500,749124,700500
3294700101,292295,261490,271851,295000,398454,295000
7574000100,362103,320900,360924,350000,299925,350000
4324210120,277111,273500,282980,282000,261554,282000
4151800530,1021350,967000,1039807,1090000,639241,1090000
5525400300,614683,565000,611963,619420,636431,619420
9165100130,466963,460000,465212,450000,405749,450000
1235100371,612124,860000,703991,580000,724556,580000
2473002100,382344,429000,398095,375000,487830,375000
2767600985,522762,497000,514873,529950,421842,529950
7345200400,202728,204995,207997,205000,160376,205000
4221250010,635381,621500,640464,643000,545918,643000
880000005,208708,290000,224140,168000,295174,168000
6163900333,333363,346000,335220,338000,462531,338000
3575302397,577161,550000,568341,580000,475171,580000
5141000510,395376,420000,409112,392000,503451,392000
8651402750,205464,213800,193884,219950,194172,219950
8604900017,522985,574800,517109,475000,561884,475000
6665800060,821483,750000,795834,795000,845248,795000
2426049168,428410,425000,434912,447450,535602,447450
2310110120,354372,355000,363529,365000,385558,365000
3278601940,352093,372500,362304,349950,440893,349950
923000095,507186,506000,512586,525000,564641,525000
